iter	Logloss
2925	0.201836058
2926	0.2018277169
2927	0.2018175938
2928	0.2018071654
2929	0.20180027
2930	0.201793955
2931	0.2017896952
2932	0.2017742129
2933	0.201767686
2934	0.2017617227
2935	0.2017545089
2936	0.2017516697
2937	0.2017346966
2938	0.2017200739
2939	0.2017107924
2940	0.2017003294
2941	0.2016873716
2942	0.2016814403
2943	0.2016670508
2944	0.2016553407
2945	0.201649709
2946	0.2016301223
2947	0.2016232653
2948	0.2016168193
2949	0.2016083346
2950	0.2016017618
2951	0.2015932412
2952	0.2015840939
2953	0.201569013
2954	0.2015529984
2955	0.2015353877
2956	0.2015260479
2957	0.2015214682
2958	0.2015048444
2959	0.2014990441
2960	0.2014885331
2961	0.2014744359
2962	0.2014617253
2963	0.2014527169
2964	0.2014441662
2965	0.2014402274
2966	0.2014277515
2967	0.2014131586
2968	0.201406038
2969	0.201400322
2970	0.201388266
2971	0.2013803265
2972	0.2013704735
2973	0.2013588409
2974	0.2013532591
2975	0.2013464404
2976	0.2013380401
2977	0.2013279885
2978	0.2013188141
2979	0.201305916
2980	0.2013008788
2981	0.2012894817
2982	0.201273828
2983	0.2012640048
2984	0.2012480415
2985	0.2012404317
2986	0.2012309189
2987	0.2012205166
2988	0.2012144868
2989	0.2012079784
2990	0.2011988059
2991	0.2011873375
2992	0.2011793337
2993	0.2011693126
2994	0.2011612022
2995	0.2011550533
2996	0.2011376431
2997	0.2011313683
2998	0.2011241978
2999	0.2011192587
3000	0.2011116857
3001	0.2011047004
3002	0.2010974385
3003	0.2010908943
3004	0.2010834479
3005	0.201071603
3006	0.2010611654
3007	0.2010537421
3008	0.2010491959
3009	0.2010399909
3010	0.2010298403
3011	0.2010164586
3012	0.2010070691
3013	0.2009913569
3014	0.2009836121
3015	0.2009684892
3016	0.2009597483
3017	0.2009508545
3018	0.200944791
3019	0.2009373922
3020	0.2009279167
3021	0.2009194815
3022	0.20090915
3023	0.2008966147
3024	0.2008889376
3025	0.2008786096
3026	0.2008657145
3027	0.2008593831
3028	0.200849649
3029	0.2008404767
3030	0.2008316425
3031	0.2008267096
3032	0.2008155508
3033	0.2008083796
3034	0.2007957702
3035	0.200785261
3036	0.2007759179
3037	0.2007666058
3038	0.2007536042
3039	0.2007476866
3040	0.2007401256
3041	0.2007332759
3042	0.200722518
3043	0.2007134464
3044	0.2007067167
3045	0.2007034117
3046	0.2006946659
3047	0.2006890219
3048	0.2006762162
3049	0.2006675849
3050	0.2006586346
3051	0.200645923
3052	0.2006377033
3053	0.2006244199
3054	0.2006187511
3055	0.2006105828
3056	0.2006018601
3057	0.2005933141
3058	0.2005770927
3059	0.2005661857
3060	0.2005566715
3061	0.2005485226
3062	0.2005306053
3063	0.2005193904
3064	0.2005087701
3065	0.2005031322
3066	0.2004915762
3067	0.2004842493
3068	0.2004799454
3069	0.2004654567
3070	0.2004608112
3071	0.2004581348
3072	0.2004394871
3073	0.2004310907
3074	0.2004203432
3075	0.2004104099
3076	0.2004046593
3077	0.2003992288
3078	0.200394507
3079	0.2003895317
3080	0.2003782656
3081	0.2003690554
3082	0.2003621818
3083	0.2003563391
3084	0.2003415615
3085	0.2003249434
3086	0.2003137617
3087	0.2003060962
3088	0.2002962813
3089	0.2002909595
3090	0.2002773896
3091	0.2002689829
3092	0.200258416
3093	0.2002491636
3094	0.20023038
3095	0.2002188296
3096	0.2002089778
3097	0.2001992321
3098	0.2001926817
3099	0.2001859814
3100	0.2001729069
3101	0.2001654879
3102	0.2001520672
3103	0.2001416936
3104	0.2001228842
3105	0.2001111077
3106	0.2001005387
3107	0.2000951845
3108	0.2000872544
3109	0.2000751394
3110	0.200068365
3111	0.2000629408
3112	0.2000571017
3113	0.2000466175
3114	0.2000362253
3115	0.2000309644
3116	0.2000230222
3117	0.2000123883
3118	0.2000053768
3119	0.1999886927
3120	0.1999817305
3121	0.1999732025
3122	0.1999588134
3123	0.1999518364
3124	0.1999371754
3125	0.1999301704
3126	0.1999237452
3127	0.1999133178
3128	0.1999038159
3129	0.1999019185
3130	0.1998871351
3131	0.1998740644
3132	0.1998677261
3133	0.1998563857
3134	0.1998445968
3135	0.1998352605
3136	0.1998243992
3137	0.199814393
3138	0.1998033826
3139	0.1997972572
3140	0.1997861531
3141	0.1997778675
3142	0.1997714212
3143	0.1997611921
3144	0.1997571746
3145	0.1997489496
3146	0.1997426261
3147	0.1997318862
3148	0.1997235721
3149	0.1997143669
3150	0.1997026798
3151	0.1996931971
3152	0.1996883692
3153	0.1996775153
3154	0.1996645667
3155	0.1996501344
3156	0.199632694
3157	0.1996228562
3158	0.1996126936
3159	0.199593878
3160	0.1995812346
3161	0.199575449
3162	0.1995647466
3163	0.1995536098
3164	0.1995449781
3165	0.1995354999
3166	0.199525895
3167	0.1995150883
3168	0.1995058847
3169	0.1994959486
3170	0.199492105
3171	0.1994823471
3172	0.1994739641
3173	0.199461662
3174	0.1994524849
3175	0.1994330588
3176	0.1994208508
3177	0.1994064871
3178	0.1993971857
3179	0.1993905195
3180	0.199377447
3181	0.1993605052
3182	0.1993543792
3183	0.1993436579
3184	0.1993267472
3185	0.1993201678
3186	0.1993085768
3187	0.1993013988
3188	0.1992917674
3189	0.1992856779
3190	0.1992781615
3191	0.1992741728
3192	0.199269283
3193	0.1992602456
3194	0.1992432049
3195	0.1992369551
3196	0.1992256463
3197	0.1992202948
3198	0.1992028282
3199	0.1991921465
3200	0.1991847948
3201	0.1991766448
3202	0.1991680799
3203	0.199158701
3204	0.1991506841
3205	0.1991364173
3206	0.1991300426
3207	0.1991264023
3208	0.1991207453
3209	0.1991141734
3210	0.1991073796
3211	0.1991001738
3212	0.1990940559
3213	0.1990873418
3214	0.1990800335
3215	0.1990669991
3216	0.1990575609
3217	0.1990466473
3218	0.1990348404
3219	0.1990280886
3220	0.1990179737
3221	0.1990094105
3222	0.1990017151
3223	0.198988115
3224	0.1989780167
3225	0.1989691099
3226	0.1989640827
3227	0.1989514735
3228	0.1989399818
3229	0.198925975
3230	0.198918881
3231	0.1989092727
3232	0.198902013
3233	0.1988874742
3234	0.1988796135
3235	0.1988645584
3236	0.1988579558
3237	0.198839898
3238	0.198829518
3239	0.1988218619
3240	0.1988164282
3241	0.1988111545
3242	0.1988076874
3243	0.1987962415
3244	0.1987890369
3245	0.1987786183
3246	0.1987649195
3247	0.1987562586
3248	0.1987490824
3249	0.1987409445
3250	0.1987346327
3251	0.1987300389
3252	0.1987137269
3253	0.1987064919
3254	0.1987012549
3255	0.1986918617
3256	0.1986825823
3257	0.1986682759
3258	0.1986624862
3259	0.1986493458
3260	0.1986407306
3261	0.1986324151
3262	0.1986277297
3263	0.1986169168
3264	0.1986055107
3265	0.1985887006
3266	0.1985797597
3267	0.1985578314
3268	0.1985503624
3269	0.1985391641
3270	0.1985326285
3271	0.1985254406
3272	0.1985141434
3273	0.1985004144
3274	0.1984868129
3275	0.1984768279
3276	0.198471753
3277	0.1984679884
3278	0.1984580683
3279	0.198447884
3280	0.1984303403
3281	0.1984192026
3282	0.1984035837
3283	0.1983927133
3284	0.1983880585
3285	0.1983805447
3286	0.1983716722
3287	0.1983631763
3288	0.1983503607
3289	0.1983426007
3290	0.1983332268
3291	0.1983216825
3292	0.1983173511
3293	0.1983050532
3294	0.1982922207
3295	0.1982862766
3296	0.1982794445
3297	0.198269415
3298	0.1982599099
3299	0.1982463694
3300	0.1982382134
3301	0.1982285104
3302	0.1982224466
3303	0.1982144687
3304	0.1982095623
3305	0.1981990588
3306	0.1981893288
3307	0.1981843026
3308	0.1981806702
3309	0.1981723297
3310	0.1981618384
3311	0.1981515166
3312	0.1981447838
3313	0.1981324753
3314	0.1981230175
3315	0.1981169686
3316	0.1981131459
3317	0.1981024253
3318	0.1980924237
3319	0.1980793681
3320	0.1980672529
3321	0.1980615753
3322	0.1980493133
3323	0.198036091
3324	0.198030008
3325	0.1980197899
3326	0.1980086602
3327	0.1980032625
3328	0.1979971644
3329	0.1979851795
3330	0.1979768404
3331	0.1979697677
3332	0.197951939
3333	0.1979344528
3334	0.1979237746
3335	0.1979155297
3336	0.1979066386
3337	0.19790149
3338	0.1978891794
3339	0.1978694424
3340	0.1978652977
3341	0.1978502708
3342	0.1978370593
3343	0.197828975
3344	0.1978217604
3345	0.1978153079
3346	0.197802305
3347	0.1977868085
3348	0.197768203
3349	0.1977623757
3350	0.197751995
3351	0.1977452041
3352	0.1977281976
3353	0.1977220611
3354	0.1977169699
3355	0.1977063308
3356	0.1976988754
3357	0.1976860586
3358	0.1976761915
3359	0.1976649032
3360	0.1976583724
3361	0.1976473058
3362	0.197641729
3363	0.1976313458
3364	0.1976247251
3365	0.1976111974
3366	0.1976009833
3367	0.1975913326
3368	0.1975823878
3369	0.1975726901
3370	0.1975611105
3371	0.1975504886
3372	0.1975408269
3373	0.1975258748
3374	0.1975142133
3375	0.1975048623
3376	0.1974945721
3377	0.1974893398
3378	0.1974722681
3379	0.1974550335
3380	0.1974404719
3381	0.1974314011
3382	0.1974173108
3383	0.1974120245
3384	0.1974079364
3385	0.1973926289
3386	0.1973868503
3387	0.1973811754
3388	0.1973755157
3389	0.1973707292
3390	0.1973626907
3391	0.1973511692
3392	0.1973428216
3393	0.1973289332
3394	0.1973214105
3395	0.1973108391
3396	0.1972978862
3397	0.1972900331
3398	0.1972813688
3399	0.1972722255
3400	0.1972633231
3401	0.1972514757
3402	0.1972394654
3403	0.1972268276
3404	0.1972214573
3405	0.1972103937
3406	0.1972035161
3407	0.197196905
3408	0.1971879273
3409	0.1971803438
3410	0.1971732667
3411	0.1971594577
3412	0.1971428364
3413	0.1971341217
3414	0.1971264991
3415	0.1971157284
3416	0.1971005824
3417	0.1970982407
3418	0.1970886765
3419	0.1970801665
3420	0.1970689863
3421	0.1970633553
3422	0.1970560246
3423	0.1970408814
3424	0.1970305577
3425	0.1970227894
3426	0.1970171044
3427	0.1970087724
3428	0.1970019683
3429	0.1969988521
3430	0.1969899941
3431	0.1969818352
3432	0.1969659035
3433	0.1969587317
3434	0.1969485769
3435	0.1969385964
3436	0.1969277618
3437	0.1969176647
3438	0.1969120355
3439	0.1969074665
3440	0.1969005309
3441	0.1968940727
3442	0.1968843315
3443	0.1968763443
3444	0.1968682178
3445	0.1968594445
3446	0.196855061
3447	0.1968422022
3448	0.1968325513
3449	0.196827685
3450	0.196818789
3451	0.1968057537
3452	0.1968001579
3453	0.1967945882
3454	0.1967855748
3455	0.1967700267
3456	0.196765493
3457	0.1967525967
3458	0.1967429098
3459	0.1967332362
3460	0.1967195589
3461	0.1967158148
3462	0.1967111519
3463	0.1967008101
3464	0.196691266
3465	0.1966773382
3466	0.1966698635
3467	0.1966566745
3468	0.1966521973
3469	0.1966428704
3470	0.1966343729
3471	0.1966205037
3472	0.196608174
3473	0.1966019578
3474	0.1965900679
3475	0.1965821309
3476	0.1965701756
3477	0.1965610524
3478	0.1965464034
3479	0.1965382974
3480	0.1965272819
3481	0.1965179415
3482	0.1965143772
3483	0.1965052114
3484	0.1964955255
3485	0.1964888741
3486	0.1964731988
3487	0.1964668436
3488	0.1964534618
3489	0.1964428228
3490	0.1964358901
3491	0.1964262147
3492	0.1964186972
3493	0.1964098393
3494	0.196397011
3495	0.1963835258
3496	0.1963736693
3497	0.1963603485
3498	0.1963508173
3499	0.1963356612
3500	0.1963249077
3501	0.1963178433
3502	0.1963100054
3503	0.1963062645
3504	0.1963024412
3505	0.1962933133
3506	0.1962857432
3507	0.1962752905
3508	0.1962623427
3509	0.1962544366
3510	0.1962470873
3511	0.196238269
3512	0.1962272873
3513	0.1962218041
3514	0.1962099658
3515	0.1962040773
3516	0.1961986389
3517	0.1961857876
3518	0.1961764845
3519	0.1961649241
3520	0.1961544816
3521	0.1961451067
3522	0.196134388
3523	0.1961226662
3524	0.1961115827
3525	0.1960992437
3526	0.1960878736
3527	0.1960739152
3528	0.1960676109
3529	0.1960526692
3530	0.196048266
3531	0.1960442879
3532	0.1960357415
3533	0.1960213005
3534	0.196015165
3535	0.196005835
3536	0.1959932242
3537	0.1959818817
3538	0.1959761694
3539	0.1959664665
3540	0.1959616066
3541	0.1959536724
3542	0.1959475819
3543	0.1959419433
3544	0.1959311612
3545	0.1959233602
3546	0.195906749
3547	0.1958946744
3548	0.1958885609
3549	0.1958832305
3550	0.1958730818
3551	0.1958600912
3552	0.1958451261
3553	0.1958340663
3554	0.1958267286
3555	0.1958182167
3556	0.1958123702
3557	0.1958076528
3558	0.195797437
3559	0.1957912888
3560	0.1957808217
3561	0.1957722875
3562	0.1957605665
3563	0.1957529742
3564	0.195744864
3565	0.1957360395
3566	0.1957273777
3567	0.1957244705
3568	0.195714631
3569	0.1957072404
3570	0.1956981415
3571	0.1956907234
3572	0.1956843412
3573	0.1956734874
3574	0.1956646626
3575	0.1956537349
3576	0.1956420947
3577	0.1956306834
3578	0.1956243902
3579	0.1956118965
3580	0.1956020508
3581	0.1955922532
3582	0.1955819527
3583	0.195568524
3584	0.1955585779
3585	0.1955441065
3586	0.1955363631
3587	0.1955321661
3588	0.19552473
3589	0.1955131216
3590	0.1955077679
3591	0.1954941702
3592	0.1954857405
3593	0.1954724919
3594	0.1954677164
3595	0.1954542106
3596	0.1954373961
3597	0.1954259259
3598	0.1954153103
3599	0.1954064952
3600	0.1954007973
3601	0.1953930848
3602	0.1953844222
3603	0.1953788909
3604	0.1953754506
3605	0.1953661165
3606	0.1953622317
3607	0.1953556365
3608	0.1953531295
3609	0.1953423971
3610	0.1953345024
3611	0.1953320644
3612	0.1953216623
3613	0.1953142402
3614	0.195307394
3615	0.1952860265
3616	0.1952677434
3617	0.1952620535
3618	0.1952565825
3619	0.1952523762
3620	0.1952492051
3621	0.195236612
3622	0.1952300669
3623	0.1952222258
3624	0.1952127421
3625	0.1952041794
3626	0.1951968003
3627	0.1951885763
3628	0.1951818068
3629	0.1951698666
3630	0.1951662713
3631	0.1951606558
3632	0.1951462946
3633	0.1951351297
3634	0.1951257167
3635	0.1951205259
3636	0.1951040193
3637	0.1950988447
3638	0.1950857371
3639	0.1950721566
3640	0.1950641497
3641	0.1950571367
3642	0.1950500618
3643	0.1950369204
3644	0.1950316762
3645	0.1950204741
3646	0.1950121019
3647	0.1950065539
3648	0.1949968359
3649	0.1949824233
3650	0.1949784173
3651	0.194965256
3652	0.1949549588
3653	0.1949429541
3654	0.1949330954
3655	0.1949230655
3656	0.194913995
3657	0.1949067047
3658	0.1948947409
3659	0.1948796919
3660	0.1948729992
3661	0.1948647731
3662	0.1948572236
3663	0.1948455938
3664	0.1948412605
3665	0.1948374407
3666	0.1948278669
3667	0.194822855
3668	0.1948136438
3669	0.194799244
3670	0.1947918771
3671	0.1947744696
3672	0.1947663602
3673	0.1947486334
3674	0.1947436822
3675	0.1947347164
3676	0.1947271114
3677	0.1947115584
3678	0.1946998241
3679	0.1946937787
3680	0.1946880067
3681	0.1946798296
3682	0.1946694808
3683	0.1946607561
3684	0.1946474345
3685	0.1946324328
3686	0.1946237285
3687	0.1946158856
3688	0.194601798
3689	0.1945935767
3690	0.1945865962
3691	0.1945756645
3692	0.1945617696
3693	0.1945493879
3694	0.1945416457
3695	0.1945246922
3696	0.1945174053
3697	0.1945067568
3698	0.1944993982
3699	0.1944872738
3700	0.1944809713
3701	0.1944728131
3702	0.1944662763
3703	0.1944555724
3704	0.1944492258
3705	0.1944414638
3706	0.194430198
3707	0.1944204556
3708	0.1944112793
3709	0.1944051922
3710	0.1943912554
3711	0.1943833128
3712	0.1943753494
3713	0.1943678024
3714	0.194358495
3715	0.1943471861
3716	0.1943409017
3717	0.1943278208
3718	0.1943132392
3719	0.1943010401
3720	0.1942960782
3721	0.1942927311
3722	0.1942817177
3723	0.1942739798
3724	0.194265773
3725	0.1942527599
3726	0.1942456687
3727	0.1942370926
3728	0.1942248112
3729	0.1942176424
3730	0.1942122668
3731	0.1942064303
3732	0.1941974955
3733	0.1941867215
3734	0.1941702741
3735	0.1941647202
3736	0.1941591996
3737	0.194145694
3738	0.1941322026
3739	0.1941242437
3740	0.194119775
3741	0.1941164968
3742	0.1941086778
3743	0.1941017355
3744	0.194093249
3745	0.1940837517
3746	0.1940715817
3747	0.1940628396
3748	0.1940513743
3749	0.1940436432
3750	0.1940369806
3751	0.1940302784
3752	0.1940195286
3753	0.1940081066
3754	0.1939928896
3755	0.1939829691
3756	0.1939703964
3757	0.193965105
3758	0.1939497885
3759	0.1939404569
3760	0.1939336405
3761	0.1939302288
3762	0.1939177749
3763	0.1939100065
3764	0.1939019081
3765	0.1938942787
3766	0.1938911842
3767	0.1938840517
3768	0.1938788596
3769	0.1938713794
3770	0.1938643043
3771	0.1938580195
3772	0.1938437684
3773	0.1938312757
3774	0.1938183802
3775	0.1938090862
3776	0.1937924986
3777	0.1937878693
3778	0.1937756429
3779	0.1937564708
3780	0.1937503999
3781	0.1937429199
3782	0.193735465
3783	0.1937234088
3784	0.1937037232
3785	0.1937009773
3786	0.193686923
3787	0.1936774882
3788	0.1936694674
3789	0.1936554568
3790	0.1936429161
3791	0.1936319107
3792	0.1936201663
3793	0.1936116774
3794	0.1936015912
3795	0.1935938383
3796	0.1935890162
3797	0.1935811636
3798	0.1935664377
3799	0.1935614433
3800	0.1935552463
3801	0.1935506221
3802	0.1935414246
3803	0.193529669
3804	0.1935250196
3805	0.1935198819
3806	0.1935096009
3807	0.1934989272
3808	0.1934913242
3809	0.1934812712
3810	0.1934744063
3811	0.1934676022
3812	0.1934591425
3813	0.1934483455
3814	0.1934354911
3815	0.1934310905
3816	0.1934270133
3817	0.193421628
3818	0.1934136255
3819	0.1934055977
3820	0.193397408
3821	0.1933900004
3822	0.193381717
3823	0.1933677754
3824	0.1933574264
3825	0.1933537263
3826	0.1933482959
3827	0.1933393459
3828	0.1933269318
3829	0.1933156709
3830	0.1933072676
3831	0.1932978419
3832	0.1932861867
3833	0.1932807579
3834	0.1932736081
3835	0.1932639958
3836	0.1932556819
3837	0.1932431808
3838	0.1932298943
3839	0.1932249987
3840	0.1932205183
3841	0.193208723
3842	0.1932025892
3843	0.1931988597
3844	0.1931920523
3845	0.1931800627
3846	0.1931750859
3847	0.1931632918
3848	0.1931527088
3849	0.1931422927
3850	0.1931344383
3851	0.1931284644
3852	0.1931241034
3853	0.1931166213
3854	0.19310464
3855	0.1930958822
3856	0.1930887009
3857	0.1930812196
3858	0.1930776953
3859	0.1930734769
3860	0.1930709294
3861	0.1930603017
3862	0.1930493817
3863	0.1930424122
3864	0.1930366317
3865	0.1930326529
3866	0.1930260407
3867	0.1930216368
3868	0.1930136568
3869	0.1930040687
3870	0.1929978046
3871	0.1929901689
3872	0.1929810427
3873	0.1929745846
3874	0.1929686132
3875	0.19295752
3876	0.1929502935
3877	0.1929398357
3878	0.1929296473
3879	0.192920597
3880	0.1929136773
3881	0.192901332
3882	0.1928953047
3883	0.1928925373
3884	0.1928822663
3885	0.1928750084
3886	0.1928668796
3887	0.1928567194
3888	0.1928481584
3889	0.1928401701
3890	0.1928304406
3891	0.192812619
3892	0.1928073218
3893	0.1927974421
3894	0.1927849239
3895	0.192776563
3896	0.1927640575
3897	0.1927553443
3898	0.1927502645
3899	0.1927367887
3900	0.1927264569
3901	0.1927161993
3902	0.1927119199
3903	0.192705069
3904	0.1926946547
3905	0.1926891861
3906	0.1926837323
3907	0.1926780867
3908	0.1926692957
3909	0.1926498182
3910	0.1926423871
3911	0.1926350596
3912	0.1926261941
3913	0.1926229567
3914	0.1926153638
3915	0.1926045311
3916	0.1925997959
3917	0.1925847262
3918	0.1925786027
3919	0.1925679153
3920	0.1925548943
3921	0.1925415895
3922	0.1925240865
3923	0.1925122954
3924	0.1924987779
3925	0.1924952956
3926	0.1924837073
3927	0.192476353
3928	0.1924659711
3929	0.1924596609
3930	0.1924481497
3931	0.1924406302
3932	0.1924341361
3933	0.192424198
3934	0.1924164129
3935	0.1924114025
3936	0.1924024025
3937	0.1923975909
3938	0.1923930219
3939	0.1923913608
3940	0.1923740178
3941	0.1923643081
3942	0.192352137
3943	0.1923381183
3944	0.1923286354
3945	0.1923166431
3946	0.1923078892
3947	0.1922978271
3948	0.1922875299
3949	0.1922739037
3950	0.1922670292
3951	0.1922541468
3952	0.1922455606
3953	0.1922385935
3954	0.192231812
3955	0.1922242744
3956	0.1922122867
3957	0.1922064836
3958	0.1921992088
3959	0.1921910404
3960	0.1921843274
3961	0.1921788564
3962	0.1921695368
3963	0.192160232
3964	0.1921549927
3965	0.1921454976
3966	0.1921298169
3967	0.1921224569
3968	0.1921087026
3969	0.1921023238
3970	0.1920987204
3971	0.1920897965
3972	0.1920726628
3973	0.1920649801
3974	0.1920485318
3975	0.1920404539
3976	0.1920340421
3977	0.1920261763
3978	0.19201593
3979	0.192005072
3980	0.1919977782
3981	0.1919891026
3982	0.1919824396
3983	0.1919724718
3984	0.191955511
3985	0.1919459299
3986	0.1919405825
3987	0.1919282938
3988	0.1919193358
3989	0.191912126
3990	0.1919006965
3991	0.191891119
3992	0.1918800142
3993	0.1918716776
3994	0.1918640083
3995	0.1918550293
3996	0.1918454319
3997	0.1918358271
3998	0.191826808
3999	0.1918166094
4000	0.1918034477
4001	0.1917949511
4002	0.1917834299
4003	0.191779698
4004	0.1917720665
4005	0.1917608026
4006	0.1917466945
4007	0.1917354677
4008	0.1917238492
4009	0.1917164836
4010	0.1917091005
4011	0.191697653
4012	0.1916829505
4013	0.1916740902
4014	0.1916655846
4015	0.1916538236
4016	0.1916459786
4017	0.1916359063
4018	0.1916258821
4019	0.1916128327
4020	0.1916029091
4021	0.1915994908
4022	0.1915930323
4023	0.1915858718
4024	0.1915822558
4025	0.1915759501
4026	0.191572243
4027	0.1915658515
4028	0.1915576238
4029	0.1915508651
4030	0.1915444204
4031	0.1915379902
4032	0.1915301027
4033	0.1915183576
4034	0.1915142769
4035	0.1915061156
4036	0.1914955106
4037	0.1914858733
4038	0.1914758991
4039	0.191466819
4040	0.191460767
4041	0.1914571553
4042	0.1914432004
4043	0.191428691
4044	0.1914249222
4045	0.1914177803
4046	0.1914106259
4047	0.1913963152
4048	0.1913836394
4049	0.1913671174
4050	0.1913560132
4051	0.1913494034
4052	0.1913378351
4053	0.1913303464
4054	0.1913257722
4055	0.1913163922
4056	0.1913102947
4057	0.1912990141
4058	0.1912928853
4059	0.1912845195
4060	0.191275105
4061	0.1912676863
4062	0.1912618873
4063	0.191251114
4064	0.1912416132
4065	0.1912350496
4066	0.1912311711
4067	0.1912230766
4068	0.1912133882
4069	0.1912075069
4070	0.1912023322
4071	0.1911942739
4072	0.1911813839
4073	0.191176319
4074	0.1911674358
4075	0.1911617287
4076	0.1911527442
4077	0.1911463887
4078	0.1911401502
4079	0.1911279311
4080	0.1911181959
4081	0.1911099484
4082	0.1911000001
4083	0.1910944063
4084	0.1910852959
4085	0.1910798624
4086	0.1910718489
4087	0.1910568902
4088	0.1910502656
4089	0.1910425624
4090	0.1910373232
4091	0.1910291656
4092	0.191022967
4093	0.1910177546
4094	0.1910060817
4095	0.1909960225
4096	0.1909884632
4097	0.1909797395
4098	0.1909764238
4099	0.1909634338
4100	0.1909567633
4101	0.1909465144
4102	0.1909423399
4103	0.1909347675
4104	0.1909259407
4105	0.1909136927
4106	0.1909009085
4107	0.1908930424
4108	0.190888909
4109	0.1908800886
4110	0.1908750347
4111	0.1908675242
4112	0.1908620679
4113	0.1908482146
4114	0.1908423581
4115	0.1908304224
4116	0.1908213796
4117	0.1908160946
4118	0.190804474
4119	0.190793522
4120	0.190782567
4121	0.1907740753
4122	0.1907641413
4123	0.190750175
4124	0.1907397686
4125	0.1907297264
4126	0.1907215903
4127	0.1907174059
4128	0.1907127261
4129	0.1907084577
4130	0.1907022147
4131	0.1906938571
4132	0.1906884155
4133	0.1906805168
4134	0.1906724713
4135	0.1906662513
4136	0.1906622432
4137	0.1906488237
4138	0.19063932
4139	0.1906318174
4140	0.1906206133
4141	0.1906134941
4142	0.1906020033
4143	0.190592135
4144	0.1905808762
4145	0.1905765644
4146	0.1905656794
4147	0.1905577575
4148	0.1905505933
4149	0.1905397905
4150	0.1905299461
4151	0.1905227069
4152	0.190518972
4153	0.1905109808
4154	0.1905044826
4155	0.1904996166
4156	0.1904889103
4157	0.1904815732
4158	0.1904694691
4159	0.1904604916
4160	0.1904490366
4161	0.1904431912
4162	0.1904380048
4163	0.1904204365
4164	0.1904148693
4165	0.1904101185
4166	0.190397864
4167	0.1903908012
4168	0.1903771494
4169	0.1903693671
4170	0.1903578667
4171	0.1903535998
4172	0.1903415313
4173	0.1903344759
4174	0.190326533
4175	0.1903191445
4176	0.1903123266
4177	0.1903061748
4178	0.190298942
4179	0.1902939639
4180	0.1902850725
4181	0.1902808377
4182	0.1902683651
4183	0.1902586875
4184	0.1902504043
4185	0.1902440939
4186	0.1902399809
4187	0.1902314065
4188	0.1902247933
4189	0.190216464
4190	0.1901972821
4191	0.1901930662
4192	0.1901856887
4193	0.1901717117
4194	0.190165971
4195	0.1901607695
4196	0.1901521139
4197	0.1901433992
4198	0.1901399481
4199	0.1901360787
4200	0.190128527
4201	0.1901171893
4202	0.1901069015
4203	0.1900987357
4204	0.1900911301
4205	0.1900811596
4206	0.1900685228
4207	0.1900624611
4208	0.1900531345
4209	0.190043634
4210	0.190035364
4211	0.1900256531
4212	0.1900115524
4213	0.1900054404
4214	0.1899954677
4215	0.1899887266
4216	0.1899835159
4217	0.1899729922
4218	0.1899671622
4219	0.1899601615
4220	0.1899546151
4221	0.1899478068
4222	0.189938476
4223	0.1899335324
4224	0.1899249187
4225	0.1899171852
4226	0.1899037924
4227	0.1898974503
4228	0.1898896135
4229	0.1898790624
4230	0.1898729922
4231	0.1898659875
4232	0.1898596968
4233	0.1898481722
4234	0.1898380011
4235	0.18982424
4236	0.1898171153
4237	0.1898129103
4238	0.189800443
4239	0.1897968191
4240	0.1897880106
4241	0.1897829945
4242	0.1897749173
4243	0.1897648305
4244	0.1897572585
4245	0.1897486143
4246	0.1897387081
4247	0.1897266486
4248	0.1897175924
4249	0.1897059494
4250	0.1896980304
4251	0.1896821982
4252	0.1896764985
4253	0.1896681251
4254	0.1896523126
4255	0.1896459158
4256	0.1896356857
4257	0.1896297388
4258	0.1896208295
4259	0.189610647
4260	0.1896036207
4261	0.1895943471
4262	0.1895897358
4263	0.1895797625
4264	0.189573403
4265	0.1895672472
4266	0.1895607586
4267	0.1895501605
4268	0.1895457738
4269	0.1895436569
4270	0.1895382098
4271	0.1895301769
4272	0.1895246754
4273	0.1895164721
4274	0.1895085456
4275	0.1895037418
4276	0.1894975796
4277	0.1894871745
4278	0.1894724994
4279	0.1894663463
4280	0.1894522468
4281	0.1894454813
4282	0.18943126
4283	0.1894174785
4284	0.1894125097
4285	0.1894018076
4286	0.18939157
4287	0.1893860319
4288	0.189379478
4289	0.1893731635
4290	0.189355386
4291	0.1893456163
4292	0.189338827
4293	0.1893279544
4294	0.1893171037
4295	0.189306762
4296	0.1892993339
4297	0.1892947518
4298	0.1892789383
4299	0.1892716385
4300	0.1892583516
4301	0.1892502341
4302	0.1892454799
4303	0.1892375938
4304	0.1892278221
4305	0.1892200246
4306	0.1892165666
4307	0.1892112512
4308	0.1891988548
4309	0.1891951631
4310	0.1891897279
4311	0.1891835092
4312	0.1891756099
4313	0.1891660127
4314	0.1891530529
4315	0.1891413632
4316	0.1891359124
4317	0.1891235727
4318	0.1891147264
4319	0.1891063299
4320	0.1890964202
4321	0.1890926944
4322	0.1890806602
4323	0.1890739775
4324	0.1890618456
4325	0.1890491535
4326	0.1890413125
4327	0.1890275012
4328	0.1890246998
4329	0.1890118729
4330	0.1890038986
4331	0.1889968372
4332	0.1889930918
4333	0.1889876563
4334	0.1889766442
4335	0.1889624632
4336	0.1889565756
4337	0.1889506872
